"plugin_family","plugin_package","plugin_version_or_hash","skill_id","source_path","status","gate_required","notes"
"openai-curated-remote","google-calendar","1.2.3","google-calendar:google-calendar-group-scheduler","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\google-calendar\1.2.3\skills\google-calendar-group-scheduler\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Find and rank good meeting times for multiple people using connected Google Calendar data. Use when the user wants to schedule a group meeting, compare candidate slots across several attendees, find the best compromise time, or add a room check after narrowing the attendee-compatible options."
"openai-curated-remote","google-calendar","1.2.3","google-calendar:google-calendar-meeting-prep","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\google-calendar\1.2.3\skills\google-calendar-meeting-prep\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Build a practical meeting prep brief from a connected Google Calendar event and its nearby context. Use when the user wants to prepare for an upcoming meeting, understand what to read beforehand, pull in linked notes or docs, or get a concise brief on what the meeting appears to require."
"openai-curated-remote","google-drive","0.1.7","google-drive:google-docs","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\google-drive\0.1.7\skills\google-docs\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Connector-first Google Docs creation and editing in local Codex plugin sessions, with direct native create and batchUpdate workflows for simple docs, DOCX-first import for polished deliverables, target-document checks, smart chip and building-block reconstruction, connector-readback verification, and reference routing for formatting, citations, tables, and write-safety."
"openai-curated-remote","google-drive","0.1.7","google-drive:google-drive","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\google-drive\0.1.7\skills\google-drive\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Use connected Google Drive as the single entrypoint for Drive, Docs, Sheets, and Slides work. Use when the user wants to find, fetch, organize, share, export, copy, or delete Drive files, or summarize and edit Google Docs, Google Sheets, and Google Slides through one unified Google Drive plugin."
"openai-curated-remote","google-drive","0.1.7","google-drive:google-drive-comments","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\google-drive\0.1.7\skills\google-drive-comments\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Write, reply to, and resolve Google Drive comments on Docs, Sheets, Slides, and Drive files with evidence-backed location context. Use when the user asks to leave comments, review a file with comments, respond to comment threads, or resolve Drive comments."
"openai-curated-remote","google-drive","0.1.7","google-drive:google-sheets","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\google-drive\0.1.7\skills\google-sheets\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Analyze and edit connected Google Sheets with range precision. Use when the user wants to create Google Sheets, find a spreadsheet, inspect tabs or ranges, search rows, plan formulas, create or repair charts, clean or restructure tables, write concise summaries, or make explicit cell-range updates."
"openai-curated-remote","google-drive","0.1.7","google-drive:google-slides","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\google-drive\0.1.7\skills\google-slides\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Google Slides work for finding, reading, summarizing, creating, importing, template following, visual cleanup, source-deck adaptation, structural repair, and content edits in native Slides decks."
"openai-curated-remote","openai-developers","1.2.3","openai-developers:agents-sdk","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\openai-developers\1.2.3\skills\agents-sdk\SKILL.md","ON_DEMAND_GATED","openai_live_gate","Build, run, deploy, and evaluate OpenAI Agents SDK apps from Codex. Use when the user asks to create or adapt an Agents SDK app, build from a prompt or Codex thread, prepare a runnable agent prototype, add a focused eval harness, or deploy locally through the Agents SDK Deployment Manager."
"openai-curated-remote","openai-developers","1.2.3","openai-developers:build-chatgpt-app","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\openai-developers\1.2.3\skills\build-chatgpt-app\SKILL.md","ON_DEMAND_GATED","openai_owner_gate","Build, scaffold, refactor, and troubleshoot ChatGPT Apps SDK applications that combine an MCP server and widget UI. Use when Codex needs to design tools, register UI resources, wire the MCP Apps bridge or ChatGPT compatibility APIs, apply Apps SDK metadata or CSP or domain settings, or produce a docs-aligned project scaffold. Prefer a docs-first workflow by invoking the openai-docs skill or OpenAI developer docs MCP tools before generating code."
"openai-curated-remote","openai-developers","1.2.3","openai-developers:chatgpt-app-submission","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\openai-developers\1.2.3\skills\chatgpt-app-submission\SKILL.md","ON_DEMAND_GATED","openai_owner_gate","Inspect a ChatGPT Apps MCP server codebase and generate chatgpt-app-submission.json with app info suggestions, tool hint justifications, test cases, and negative test cases, then report review-check findings and outputSchema warnings for submission review."
"openai-curated-remote","openai-developers","1.2.3","openai-developers:openai-api-troubleshooting","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\openai-developers\1.2.3\skills\openai-api-troubleshooting\SKILL.md","ON_DEMAND_GATED","api_error_owner_gate","Use when an OpenAI API request fails and Codex needs to classify the likely cause, explain the next step, and route to the right follow-up. Covers common runtime failures such as blocked outbound network access, invalid credentials, exhausted API quota or credits, rate limits, and model, project, or organization access issues; delegate key provisioning to openai-platform-api-key and current documentation lookups to openai-docs."
"openai-curated-remote","openai-developers","1.2.3","openai-developers:openai-platform-api-key","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\openai-developers\1.2.3\skills\openai-platform-api-key\SKILL.md","ON_DEMAND_GATED","openai_owner_gate","'Use when Codex is asked to build, run, test, debug, or configure an OpenAI-backed or provider-unspecified AI app, UI, script, CLI, generator, or tool, especially requests phrased only as ""using AI"" or generators driven by forms/user input; also use for OPENAI_API_KEY or sk-proj setup. Treat this as the credential gate: inspect safely, ask reuse-vs-new before API work, and never expose plaintext.'"
"openai-curated-remote","outlook-calendar","0.1.3","outlook-calendar:outlook-calendar","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\outlook-calendar\0.1.3\skills\outlook-calendar\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Handle Outlook Calendar workflows, including delegated/shared calendar writes. Use when the user asks for schedule understanding, availability checks, meeting scheduling, intelligent rescheduling, meeting prep, reminder updates, RSVP responses, recurring maintenance, travel coordination, deadline planning, or safe create, update, reschedule, respond, attach, delete, or cancel changes with timezone-aware event times and attendee validation."
"openai-curated-remote","outlook-calendar","0.1.3","outlook-calendar:outlook-calendar-daily-brief","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\outlook-calendar\0.1.3\skills\outlook-calendar-daily-brief\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Build polished one-day Outlook Calendar briefs. Use when the user asks for today, tomorrow, or a specific date summary with an agenda, conflict flags, free windows, remaining-meeting readouts, or a calendar brief, and Outlook Calendar is available."
"openai-curated-remote","outlook-calendar","0.1.3","outlook-calendar:outlook-calendar-free-up-time","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\outlook-calendar\0.1.3\skills\outlook-calendar-free-up-time\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Find ways to open up meaningful free time in Outlook Calendar. Use when the user wants to clear part of their schedule, make room for focus time, create a longer uninterrupted block, or see the smallest set of calendar changes that would give time back."
"openai-curated-remote","outlook-calendar","0.1.3","outlook-calendar:outlook-calendar-group-scheduler","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\outlook-calendar\0.1.3\skills\outlook-calendar-group-scheduler\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Find and rank good meeting times for several people using Outlook Calendar data. Use when the user wants to schedule a meeting, compare candidate slots across attendees, find the best compromise time, or add a room/resource check after narrowing the attendee-compatible options."
"openai-curated-remote","outlook-calendar","0.1.3","outlook-calendar:outlook-calendar-meeting-prep","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\outlook-calendar\0.1.3\skills\outlook-calendar-meeting-prep\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Build a practical meeting prep brief from an Outlook Calendar event and its nearby Microsoft context. Use when the user wants to prepare for an upcoming meeting, understand what to read beforehand, pull in linked notes or docs, or get a concise brief on what the meeting appears to require."
"openai-curated-remote","outlook-calendar","0.1.3","outlook-calendar:outlook-calendar-shared-calendars","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\outlook-calendar\0.1.3\skills\outlook-calendar-shared-calendars\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Safely write to delegated or shared Outlook calendars. Use when the user explicitly wants to create, update, respond to, cancel, delete, or add a small attachment to an event on a shared or delegated Outlook Calendar."
"openai-curated-remote","outlook-email","0.1.3","outlook-email:outlook-email","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\outlook-email\0.1.3\skills\outlook-email\SKILL.md","PLUGIN_CACHE_REFERENCE","none","Triage Outlook mail, extract tasks, clean up subscriptions, draft responses, and route shared mailbox work. Use when the user asks to inspect an Outlook inbox or thread, summarize open actions and deadlines, clean up newsletters, draft replies or forwards, organize mailbox follow-up work, or act on a delegated/shared Outlook mailbox."
"openai-curated-remote","outlook-email","0.1.3","outlook-email:outlook-email-inbox-triage","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\outlook-email\0.1.3\skills\outlook-email-inbox-triage\SKILL.md","PLUGIN_CACHE_REFERENCE","none","Triage an Outlook inbox into actionable buckets such as urgent, needs reply soon, waiting, and FYI using connected Outlook data. Use when the user asks to triage the inbox, rank what needs attention, find what still needs a reply, or separate important mail from noise."
"openai-curated-remote","outlook-email","0.1.3","outlook-email:outlook-email-reply-drafting","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\outlook-email\0.1.3\skills\outlook-email-reply-drafting\SKILL.md","PLUGIN_CACHE_REFERENCE","none","Draft Outlook email replies safely from connected mailbox context. Use when the user wants to reply to a thread, decide whether to reply-all, prepare a draft before sending, or turn the latest Outlook message into a polished response."
"openai-curated-remote","outlook-email","0.1.3","outlook-email:outlook-email-shared-mailboxes","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\outlook-email\0.1.3\skills\outlook-email-shared-mailboxes\SKILL.md","PLUGIN_CACHE_REFERENCE","none","Work with delegated or shared Outlook Email mailboxes. Use when the user explicitly wants to read another mailbox, send from or on behalf of a shared mailbox, mark shared mail read or unread, move shared mail, or browse folders in a shared mailbox."
"openai-curated-remote","outlook-email","0.1.3","outlook-email:outlook-email-subscription-cleanup","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\outlook-email\0.1.3\skills\outlook-email-subscription-cleanup\SKILL.md","PLUGIN_CACHE_REFERENCE","none","Clean up Outlook newsletters and recurring subscription email safely. Use when the user wants to unsubscribe, separate newsletters from human mail, move recurring senders into folders, or organize low-signal subscription traffic without losing important messages."
"openai-curated-remote","outlook-email","0.1.3","outlook-email:outlook-email-task-extraction","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\outlook-email\0.1.3\skills\outlook-email-task-extraction\SKILL.md","PLUGIN_CACHE_REFERENCE","none","Extract action items, deadlines, commitments, and owners from Outlook email threads and mailbox searches. Use when the user wants a task list from one thread, several related messages, or a mailbox slice, including who owes what and when."
"openai-curated-remote","product-design","0.1.46","product-design:audit","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\product-design\0.1.46\skills\audit\SKILL.md","PLUGIN_CACHE_REFERENCE","none","Audit or critique a product flow, journey, workflow, funnel, onboarding path, checkout path, settings path, screen, or multi-step product experience by capturing screenshots first, placing them in Figma or a local folder, then reporting UX, design, and accessibility findings from that evidence. Use when the user asks to audit, critique, review, inspect, assess, or evaluate a product experience."
"openai-curated-remote","product-design","0.1.46","product-design:design-qa","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\product-design\0.1.46\skills\design-qa\SKILL.md","PLUGIN_CACHE_REFERENCE","none","Internal prototype QA helper. Use only after a Product Design prototype, URL-to-code build, or image-to-code build has a source visual target and a rendered implementation to compare before handoff. Do not use for broad UX critique, design critique, product audits, or flow reviews; route those user-facing requests to audit."
"openai-curated-remote","product-design","0.1.46","product-design:get-context","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\product-design\0.1.46\skills\get-context\SKILL.md","PLUGIN_CACHE_REFERENCE","none","Mandatory design-brief gate for Product Design build and design workflows. Use before ideation, prototyping, image-to-code builds, redesigns, or product UI work to clarify missing product, visual, and interactivity context or play back the supplied brief before proceeding."
"openai-curated-remote","product-design","0.1.46","product-design:ideate","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\product-design\0.1.46\skills\ideate\SKILL.md","PLUGIN_CACHE_REFERENCE","none","Generate image-based visual alternatives, remixes, or concept directions after Product Design get-context has confirmed the design brief. Use when the user asks for design variants, visual exploration, remixes, or image-generated approaches from provided context."
"openai-curated-remote","product-design","0.1.46","product-design:image-to-code","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\product-design\0.1.46\skills\image-to-code\SKILL.md","PLUGIN_CACHE_REFERENCE","none","Implement a selected image, screenshot, mockup, or Image Gen reference as a faithful responsive frontend after Product Design get-context has confirmed the design brief."
"openai-curated-remote","product-design","0.1.46","product-design:index","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\product-design\0.1.46\skills\index\SKILL.md","PLUGIN_CACHE_REFERENCE","none","Use to discover specific skills for the Product Design plugin, when it is at-mentioned directly, or for any mentions of potentially relevant work, including: UX research; product, screen, or flow audits; visual ideation; app or interface design, redesign, cloning, prototyping, or implementation from ideas, URLs, images, Figma, or code; design QA; and prototype sharing or deployment."
"openai-curated-remote","product-design","0.1.46","product-design:prototype","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\product-design\0.1.46\skills\prototype\SKILL.md","PLUGIN_CACHE_REFERENCE","none","Route coded prototype requests after Product Design get-context has confirmed the design brief. Use for building prototypes from URLs, images, mockups, Figma, existing code, or ideas that need visual exploration before build."
"openai-curated-remote","product-design","0.1.46","product-design:research","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\product-design\0.1.46\skills\research\SKILL.md","PLUGIN_CACHE_REFERENCE","none","Run fast, source-grounded UX research on the highest-signal problems users are experiencing with a user-specified digital product. Use when the user asks to research user pain, UX friction, onboarding issues, docs/help problems, developer experience friction, support pain, product workflow issues, or current user complaints for a named product."
"openai-curated-remote","product-design","0.1.46","product-design:share","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\product-design\0.1.46\skills\share\SKILL.md","PLUGIN_CACHE_REFERENCE","none","Share a runnable prototype using the user's preferred deployment tool."
"openai-curated-remote","product-design","0.1.46","product-design:url-to-code","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\product-design\0.1.46\skills\url-to-code\SKILL.md","PLUGIN_CACHE_REFERENCE","none","Clone a live URL as a runnable frontend-only local app using Browser/Chrome source evidence after Product Design get-context has confirmed the design brief."
"openai-curated-remote","product-design","0.1.46","product-design:user-context","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\product-design\0.1.46\skills\user-context\SKILL.md","PLUGIN_CACHE_REFERENCE","none","Load or manage Product Design's saved user context. Use when the user asks to set up Product Design, get started, onboard, save product or design sources, see what Product Design remembers, update saved context, or remember Product Design preferences. Examples include product URLs, Figma files, screenshots, reference images, codebase paths, Storybook, tokens, design systems, brand assets, and general product/design notes."
"openai-curated-remote","sharepoint","0.1.3","sharepoint:sharepoint","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\sharepoint\0.1.3\skills\sharepoint\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Inspect Microsoft SharePoint context, discover the right site or library, and prepare safe changes. Use when the user wants site, page, or file review, ownership and status extraction, or change planning before editing content, navigation, or information architecture."
"openai-curated-remote","sharepoint","0.1.3","sharepoint:sharepoint-powerpoint","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\sharepoint\0.1.3\skills\sharepoint-powerpoint\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Create, edit, restyle, and review PowerPoint `.pptx` files fetched from SharePoint, with emphasis on style preservation, slide cloning, theme-aware updates, and rendered visual QA. Use when the user wants reliable slide edits that should match an existing deck's design language."
"openai-curated-remote","sharepoint","0.1.3","sharepoint:sharepoint-shared-doc-maintenance","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\sharepoint\0.1.3\skills\sharepoint-shared-doc-maintenance\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Maintain shared SharePoint strategy, roadmap, planning, or status documents from changing source documents. Use when the user wants cross-document synthesis, source-of-truth propagation, or targeted updates to a maintained shared document."
"openai-curated-remote","sharepoint","0.1.3","sharepoint:sharepoint-site-discovery","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\sharepoint\0.1.3\skills\sharepoint-site-discovery\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Resolve the right SharePoint site, library, and folder before file work. Use when the user needs to find the right site context, browse a known site, inspect document libraries, or narrow the correct folder before fetching or editing a file."
"openai-curated-remote","sharepoint","0.1.3","sharepoint:sharepoint-spreadsheet-formula-builder","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\sharepoint\0.1.3\skills\sharepoint-spreadsheet-formula-builder\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Design, repair, and roll out formulas in SharePoint-hosted workbooks with connector-aware retrieval, validation, and upload discipline. Use when the user wants to add a formula column, fix a broken formula, choose between a fill-down formula and a spill formula, build a lookup or filter formula, or reuse workbook logic safely."
"openai-curated-remote","sharepoint","0.1.3","sharepoint:sharepoint-spreadsheets","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\sharepoint\0.1.3\skills\sharepoint-spreadsheets\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Edit SharePoint-hosted spreadsheet files while preserving workbook structure, formulas, and formatting. Use when the user wants to update a real spreadsheet in SharePoint rather than summarize extracted sheet text."
"openai-curated-remote","sharepoint","0.1.3","sharepoint:sharepoint-word-docs","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\sharepoint\0.1.3\skills\sharepoint-word-docs\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Edit SharePoint-hosted Word `.docx` files while preserving document structure and styling. Use when the user wants to update a real Word document in SharePoint rather than summarize it as plain text."
"openai-curated-remote","slack","0.1.2","slack:slack","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\slack\0.1.2\skills\slack\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Read Slack context, route to the right Slack workflow, and prepare or perform Slack writes that match the user's intent."
"openai-curated-remote","slack","0.1.2","slack:slack-channel-summarization","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\slack\0.1.2\skills\slack-channel-summarization\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Summarize activity from one Slack channel and return a concise recap, post-ready update, or summary doc."
"openai-curated-remote","slack","0.1.2","slack:slack-daily-digest","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\slack\0.1.2\skills\slack-daily-digest\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Create a daily Slack digest from selected channels or topics. Use when the user asks for a daily Slack recap or summary of today's Slack activity."
"openai-curated-remote","slack","0.1.2","slack:slack-notification-triage","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\slack\0.1.2\skills\slack-notification-triage\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Triage recent Slack activity into a priority queue or task list for the user."
"openai-curated-remote","slack","0.1.2","slack:slack-outgoing-message","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\slack\0.1.2\skills\slack-outgoing-message\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Primary skill for composing, drafting, or refining any outbound Slack content. Use this whenever the task will require using `slack_send_message`, `slack_send_message_draft`, or `slack_create_canvas`. Use `slack` to read or analyze Slack context; use this skill to produce the final outgoing message."
"openai-curated-remote","slack","0.1.2","slack:slack-reply-drafting","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\slack\0.1.2\skills\slack-reply-drafting\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Draft Slack replies from available context. Use when the user wants help finding messages that likely need a response and preparing reply drafts."
"openai-curated-remote","teams","0.1.3","teams:teams","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\teams\0.1.3\skills\teams\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Summarize Microsoft Teams conversations, triage unread or recent activity, draft follow-ups, and manage Planner tasks through connected Teams data. Use when the user wants to review chats or channels, identify owners and next steps, prepare a safe reply or post, or turn Teams follow-ups into Microsoft Planner tasks."
"openai-curated-remote","teams","0.1.3","teams:teams-channel-summarization","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\teams\0.1.3\skills\teams-channel-summarization\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Summarize activity from one Microsoft Teams channel or one scoped Teams conversation and return a concise recap or post-ready follow-up."
"openai-curated-remote","teams","0.1.3","teams:teams-daily-digest","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\teams\0.1.3\skills\teams-daily-digest\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Create a daily Microsoft Teams digest from selected chats, channels, or workstreams. Use when the user asks for a daily Teams recap or summary of today's Teams activity."
"openai-curated-remote","teams","0.1.3","teams:teams-messages","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\teams\0.1.3\skills\teams-messages\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Compose, route, draft, or send Microsoft Teams messages with exact destination resolution, real user mentions, and Teams-native DM or channel routing."
"openai-curated-remote","teams","0.1.3","teams:teams-notification-triage","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\teams\0.1.3\skills\teams-notification-triage\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Triage recent Microsoft Teams activity into a priority queue or task list for the user."
"openai-curated-remote","teams","0.1.3","teams:teams-planner-task-management","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\teams\0.1.3\skills\teams-planner-task-management\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Review and manage Microsoft Planner tasks from Teams workflows. Use when the user wants to inspect plans or buckets, create tasks from follow-ups, update task fields, or safely delete a Planner task."
"openai-curated-remote","teams","0.1.3","teams:teams-reply-drafting","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\teams\0.1.3\skills\teams-reply-drafting\SKILL.md","ON_DEMAND_GATED","external_owner_gate","Draft Microsoft Teams replies from available context. Use when the user wants help finding messages that likely need a response and preparing reply drafts."
"openai-primary-runtime","documents","26.614.11602","openai-primary-runtime:documents","C:\Users\enzo1\.codex\plugins\cache\openai-primary-runtime\documents\26.614.11602\skills\documents\SKILL.md","ON_DEMAND_GATED","openai_owner_gate","Create, edit, redline, and comment on `.docx`, Word, and Google Docs-targeted document artifacts inside the container, with a strict render-and-verify workflow. Use `render_docx.py` to generate page PNGs (and optional PDF) for visual QA, then iterate until layout is flawless before delivering the final document."
"openai-primary-runtime","pdf","26.614.11602","openai-primary-runtime:pdf","C:\Users\enzo1\.codex\plugins\cache\openai-primary-runtime\pdf\26.614.11602\skills\pdf\SKILL.md","ON_DEMAND_GATED","openai_owner_gate","Read, create, inspect, render, and verify PDF files where visual layout matters. Use Poppler rendering plus Python tools such as reportlab, pdfplumber, and pypdf for generation and extraction."
"openai-primary-runtime","presentations","26.614.11602","openai-primary-runtime:Presentations","C:\Users\enzo1\.codex\plugins\cache\openai-primary-runtime\presentations\26.614.11602\skills\presentations\SKILL.md","ON_DEMAND_GATED","openai_owner_gate","Create, edit, render, verify, and export editable PowerPoint PPTX decks with artifact-tool APIs."
"openai-primary-runtime","spreadsheets","26.614.11602","openai-primary-runtime:Spreadsheets","C:\Users\enzo1\.codex\plugins\cache\openai-primary-runtime\spreadsheets\26.614.11602\skills\spreadsheets\SKILL.md","ON_DEMAND_GATED","openai_owner_gate","Use this skill when a user requests to create, modify, analyze, visualize, or work with spreadsheet files (`.xlsx`, `.xls`, `.csv`, `.tsv`) or Google Sheets-targeted spreadsheet artifacts with formulas, formatting, charts, tables, and recalculation."
