"item_id","item_type","source_surface","source_path","display_name","carril","status","owner_agent","reviewer_agent","requires_live","requires_secret","requires_mcp","requires_openai","requires_data_analytics","gate_required","runner_or_command","validator","evidence","rollback","stop_condition","notes"
"product-design:user-context","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\product-design\0.1.46\skills\user-context\SKILL.md","user-context","OPENAI_DEVELOPERS","PLUGIN_CACHE_REFERENCE","tech.reference_librarian","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Load or manage Product Design's saved user context. Use when the user asks to set up Product Design, get started, onboard, save product or design sources, see what Product Design remembers, update saved context, or remember Product Design preferences. Examples include product URLs, Figma files, screenshots, reference images, codebase paths, Storybook, tokens, design systems, brand assets, and general product/design notes."
"projec-cdx-semantic-layer","skill",".codex/skills","C:\Users\enzo1\.codex\skills\projec-cdx-semantic-layer\SKILL.md","projec-cdx-semantic-layer","SEMANTIC_LAYER","ACTIVE_CANON","seshat.canon_librarian","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when answering data or configuration questions about PROJEC CDX, including workbooks, Dataverse evidence, skills/tools/recipes, source packs, local surfaces, and Codex Cloud cache boundaries."
"repo-agent-tool-governance","skill",".codex/skills","C:\Users\enzo1\.codex\skills\repo-agent-tool-governance\SKILL.md","repo-agent-tool-governance","GOVERNANCE","ACTIVE_LOCAL","court.maat_governance","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when repo, agent, tool, surface, recipe, capability, owner, validator, or stop-condition governance must be assigned in D-drive."
"rey-modo-auditor-flujos-cola","skill",".agents/skills","C:\Users\enzo1\.agents\skills\rey-modo-flow-workqueue-auditor\SKILL.md","rey-modo-auditor-flujos-cola","UNKNOWN","ACTIVE_LOCAL","court.sdu_gate","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Audita Power Platform, solucion ModoOn_UniversoDeclarativo_Flows y familia WorkQueue v03 sin crear ni activar flows."
"rey-modo-auditor-sharepoint-seguro","skill",".codex/skills","C:\Users\enzo1\.codex\skills\rey-modo-sharepoint-safety-auditor\SKILL.md","rey-modo-auditor-sharepoint-seguro","SHAREPOINT_GUARD","ACTIVE_LOCAL","anubis.frontier_guardian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Ejecuta inventario SharePoint read-only y prepara writes gateados con rollback sin tocar permisos ni InternalName."
"rey-modo-auditor-taxonomia-contenttypes","skill",".agents/skills","C:\Users\enzo1\.agents\skills\rey-modo-taxonomy-contenttype-auditor\SKILL.md","rey-modo-auditor-taxonomia-contenttypes","UNKNOWN","ACTIVE_LOCAL","court.sdu_gate","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Audita metadata, taxonomia, value sets y content types de Rey Modo separando real, propuesta, NO_CONSTA y gate."
"rey-modo-auditor-vscode-insiders","skill",".agents/skills","C:\Users\enzo1\.agents\skills\rey-modo-vscode-insiders-auditor\SKILL.md","rey-modo-auditor-vscode-insiders","IDE_CONTROL_PLANE","ACTIVE_LOCAL","codex.workspace_guardian","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Audita la cabina VS Code Insiders, settings no destructivos, carpetas, exclusiones y relacion con Codex Local."
"rey-modo-carril-codex-cloud-api","skill",".agents/skills","C:\Users\enzo1\.agents\skills\rey-modo-codex-routing\SKILL.md","rey-modo-carril-codex-cloud-api","UNKNOWN","ACTIVE_LOCAL","court.sdu_gate","court.sdu_gate","true","false","false","true","false","openai_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Decide Codex Local vs Codex Cloud vs OpenAI API segun sensibilidad, tenant, gate y tipo de artefacto."
"rey-modo-evidence-risk-handoff","skill",".agents/skills","C:\Users\enzo1\.agents\skills\rey-modo-evidence-risk-handoff\SKILL.md","rey-modo-evidence-risk-handoff","READBACK_CLOSEOUT","ACTIVE_LOCAL","court.seshat_evidence","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Registra evidencia, riesgos y handoffs de skills/cabinas con cierre trazable y sin datos sensibles."
"rey-modo-evidencia-riesgo-handoff","skill",".codex/skills","C:\Users\enzo1\.codex\skills\rey-modo-evidencia-riesgo-handoff\SKILL.md","rey-modo-evidencia-riesgo-handoff","READBACK_CLOSEOUT","ACTIVE_LOCAL","court.seshat_evidence","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when Cabina Universal work needs evidence, risk, rollback, touched-surface, or handoff closeout under D:\AGENTS.md without live writes."
"rey-modo-fronteras-continuidad","skill",".agents/skills","C:\Users\enzo1\.agents\skills\rey-modo-frontier-continuity-planner\SKILL.md","rey-modo-fronteras-continuidad","UNKNOWN","ACTIVE_LOCAL","court.sdu_gate","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Construye planes modulares, abre fronteras utiles, preserva continuidad y aplica guardia antidegradacion."
"rey-modo-generador-paquetes-informe","skill",".agents/skills","C:\Users\enzo1\.agents\skills\rey-modo-report-pack-generator\SKILL.md","rey-modo-generador-paquetes-informe","DATAVERSE_METADATA","ACTIVE_LOCAL","thot_schema","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Genera paquetes de informe MD/DOCX/PDF y matrices CSV con verificacion local parseable."
"rey-modo-gobernador-capacidades","skill",".codex/skills","C:\Users\enzo1\.codex\skills\rey-modo-gobernador-capacidades\SKILL.md","rey-modo-gobernador-capacidades","DATAVERSE_METADATA","ACTIVE_LOCAL","thot_schema","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when capability discovery, skill adoption, NO_DISPONIBLE marking, or integration decisions are needed for skills, recipes, plugins, tools, or capabilities in D:\ canon."
"rey-modo-gobierno-capacidades","skill",".agents/skills","C:\Users\enzo1\.agents\skills\rey-modo-gobierno-capacidades\SKILL.md","rey-modo-gobierno-capacidades","DATAVERSE_METADATA","ACTIVE_LOCAL","thot_schema","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when you need to discover, normalize, assign, or validate Rey Mode capabilities before adopting a skill or touching the local canon."
"rey-modo-handoff-continuidad","skill",".codex/skills","C:\Users\enzo1\.codex\skills\rey-modo-continuidad-sesion\SKILL.md","rey-modo-handoff-continuidad","READBACK_CLOSEOUT","ACTIVE_LOCAL","court.seshat_evidence","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when you need to create or resume short handoffs between sessions or gates, capture state, evidence, and blockers, or define one next front without inventing a second memory."
"rey-modo-mapa-documental-escenarios","skill",".agents/skills","C:\Users\enzo1\.agents\skills\rey-modo-docset-scenario-mapper\SKILL.md","rey-modo-mapa-documental-escenarios","UNKNOWN","ACTIVE_LOCAL","court.sdu_gate","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Mapea escenario documental, documento, lista/biblioteca, metadata minima, emisor, lector, autorizador y efecto operativo."
"rey-modo-recuperador-codigo-repos","skill",".agents/skills","C:\Users\enzo1\.agents\skills\rey-modo-repo-code-recovery\SKILL.md","rey-modo-recuperador-codigo-repos","REPO_RECOVERY","ACTIVE_LOCAL","rey.repo_cartographer","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Recupera y clasifica codigo, scripts, manifests, laws, schemas y runbooks como referencia, patron, runtime o prohibido."
"rey-modo-respuesta-breve","skill",".codex/skills","C:\Users\enzo1\.codex\skills\rey-modo-salida-breve\SKILL.md","rey-modo-respuesta-breve","UNKNOWN","ACTIVE_LOCAL","court.sdu_gate","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when you need a short Rey response for debug, review, status, blockers, or closeout without losing evidence or the next step."
"rey-modo-sharepoint-safety-auditor","skill",".agents/skills","C:\Users\enzo1\.agents\skills\rey-modo-sharepoint-safety-auditor\SKILL.md","rey-modo-sharepoint-safety-auditor","SHAREPOINT_GUARD","ACTIVE_LOCAL","anubis.frontier_guardian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Ejecuta inventario SharePoint read-only y prepara writes gateados con rollback sin tocar permisos ni InternalName."
"rey-modo-traductor-reino-tecnico","skill",".agents/skills","C:\Users\enzo1\.agents\skills\rey-modo-reino-technical-translator\SKILL.md","rey-modo-traductor-reino-tecnico","UNKNOWN","ACTIVE_LOCAL","court.sdu_gate","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Traduce narrativa Reino a equivalentes tecnicos, jerarquia documental y efectos sobre listas/documentos/cabinas."
"rey-modo-verificador-cierre","skill",".agents/skills","C:\Users\enzo1\.agents\skills\rey-modo-verificacion-previa-cierre\SKILL.md","rey-modo-verificador-cierre","UNKNOWN","ACTIVE_LOCAL","court.sdu_gate","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when you are about to declare a front complete, corrected, or ready, or before commit, PR, or close, and need fresh evidence first."
"sdu-auditor-sharepoint-vivo","skill",".codex/skills","C:\Users\enzo1\.codex\skills\sdu-live-sharepoint-audit\SKILL.md","sdu-auditor-sharepoint-vivo","SHAREPOINT_GUARD","ACTIVE_LOCAL","anubis.frontier_guardian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when requests mention live SharePoint lists, groups, item permissions, naming drift, ESCRIBANIABITSCH, SYS, or a modo-on-foundation gate needs minimum real evidence classified as confirmado, probable, or inferido."
"sdu-cn-live-agent-activation","skill",".codex/skills","C:\Users\enzo1\.codex\skills\sdu-cn-live-agent-activation\SKILL.md","sdu-cn-live-agent-activation","UNKNOWN","ACTIVE_LOCAL","court.sdu_gate","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when an operator explicitly requests SDU-CN live activation, sdu-triage-agent runtime promotion, Dataverse or Power Platform activation, or agent live execution from Cabina governance."
"sdu-dataverse-metadata-wave","skill",".codex/skills","C:\Users\enzo1\.codex\skills\sdu-dataverse-metadata-wave\SKILL.md","sdu-dataverse-metadata-wave","DATAVERSE_METADATA","ACTIVE_LOCAL","thot_schema","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when Codex must run an SDU/Dataverse metadata-only wave: rehydrate tenant evidence, fan in agents, normalize recipes/skills/maps, prepare Dataverse hydration payloads, or crosswalk SGIN/SharePoint/Power Platform without live writes, secrets, payloads, documents, or flow execution."
"sdu-ejecutor-gates","skill",".codex/skills","C:\Users\enzo1\.codex\skills\sdu-ejecutor-gates\SKILL.md","sdu-ejecutor-gates","UNKNOWN","ACTIVE_LOCAL","court.sdu_gate","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when executing or closing SDU gates in D:\ with canon, evidence, validator, rollback, and one formal outcome."
"sdu-publicador-snapshots","skill",".codex/skills","C:\Users\enzo1\.codex\skills\sdu-snapshot-publisher\SKILL.md","sdu-publicador-snapshots","UNKNOWN","ACTIVE_LOCAL","court.sdu_gate","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when requests mention SDU-07, Auditoria Integrada, Publish-SduOperationalProgram.ps1, republishing, queue synchronization, or snapshot refresh after a gate close and a real SDU publication delta must be verified."
"sdu-sharepoint-backlog-by-list","skill",".codex/skills","C:\Users\enzo1\.codex\skills\sdu-sharepoint-backlog-by-list\SKILL.md","sdu-sharepoint-backlog-by-list","SHAREPOINT_GUARD","ACTIVE_LOCAL","anubis.frontier_guardian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Build a prioritized backlog from live SharePoint list signals, keeping each list separate and preserving gates, rollback, and readback evidence. Use when Codex needs to convert current SharePoint rows, queues, or backlog entries into an operable backlog by list, especially for SDU or SYS-PILOTO surfaces."
"sdu-sharepoint-bitacora-seshat-m365-fallback","skill",".codex/skills","C:\Users\enzo1\.codex\skills\sdu-sharepoint-bitacora-seshat-m365-fallback\SKILL.md","sdu-sharepoint-bitacora-seshat-m365-fallback","SHAREPOINT_GUARD","ACTIVE_LOCAL","anubis.frontier_guardian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when preparing or executing a governed native SharePoint list write against SeshatHubRegistroN.8 / Bitacora Seshat through CLI for Microsoft 365 as a fallback lane after the exact target packet is already proven and PnP.PowerShell is unavailable or intentionally skipped."
"sdu-sharepoint-bitacora-seshat-write-reuse","skill",".codex/skills","C:\Users\enzo1\.codex\skills\sdu-sharepoint-bitacora-seshat-write-reuse\SKILL.md","sdu-sharepoint-bitacora-seshat-write-reuse","SHAREPOINT_GUARD","ACTIVE_LOCAL","anubis.frontier_guardian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when preparing or executing a governed native SharePoint list write against SeshatHubRegistroN.8 / Bitacora Seshat and the exact site, list, identity, key rule, or exact existing tuple should be reused instead of rediscovered."
"sdu-sharepoint-context-refresh","skill",".codex/skills","C:\Users\enzo1\.codex\skills\sdu-sharepoint-context-refresh\SKILL.md","sdu-sharepoint-context-refresh","SHAREPOINT_GUARD","ACTIVE_LOCAL","anubis.frontier_guardian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Restore SharePoint live context fast from local cache, readbacks, and exact site or list evidence. Use when Codex needs to resume SharePoint work without repeating full discovery, especially for SYS-GobiernoOperativo-PILOTO or other live SDU surfaces."
"sdu-sharepoint-native-list-reader","skill",".codex/skills","C:\Users\enzo1\.codex\skills\sdu-sharepoint-native-list-reader\SKILL.md","sdu-sharepoint-native-list-reader","SHAREPOINT_GUARD","ACTIVE_LOCAL","anubis.frontier_guardian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when a user asks to read SharePoint rows, items, columns, views, backlog entries, or native list data directly from a live list surface instead of document libraries, folders, files, or exported CSVs."
"sdu-sharepoint-piloto-read-reuse","skill",".codex/skills","C:\Users\enzo1\.codex\skills\sdu-sharepoint-piloto-read-reuse\SKILL.md","sdu-sharepoint-piloto-read-reuse","SHAREPOINT_GUARD","ACTIVE_LOCAL","anubis.frontier_guardian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when reading SharePoint SYS-GobiernoOperativo-PILOTO lists, libraries, SD_BacklogEstrategico, LIB_GobiernoSistemas, or PnP.PowerShell evidence and cached live read evidence may prevent repeated discovery."
"sdu-sharepoint-surface-guard","skill",".codex/skills","C:\Users\enzo1\.codex\skills\sdu-sharepoint-surface-guard\SKILL.md","sdu-sharepoint-surface-guard","SHAREPOINT_GUARD","ACTIVE_LOCAL","anubis.frontier_guardian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when a user asks for SharePoint lists, queues, backlog, rows, items, libraries, folders, files, permissions, or exports and the surface must be classified before reading or answering."
"security-ownership-map","skill",".codex/skills","C:\Users\enzo1\.codex\skills\security-ownership-map\SKILL.md","security-ownership-map","OPENAI_SECURITY","ACTIVE_LOCAL","anubis.frontier_guardian","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Analyze git repositories to build a security ownership topology (people-to-file), compute bus factor and sensitive-code ownership, and export CSV/JSON for graph databases and visualization. Trigger only when the user explicitly wants a security-oriented ownership or bus-factor analysis grounded in git history (for example: orphaned sensitive code, security maintainers, CODEOWNERS reality checks for risk, sensitive hotspots, or ownership clusters). Do not trigger for general maintainer lists or non-security ownership questions."
"sharepoint:sharepoint","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\sharepoint\0.1.3\skills\sharepoint\SKILL.md","sharepoint","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Inspect Microsoft SharePoint context, discover the right site or library, and prepare safe changes. Use when the user wants site, page, or file review, ownership and status extraction, or change planning before editing content, navigation, or information architecture."
"sharepoint:sharepoint","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\sharepoint\015c0dff\skills\sharepoint\SKILL.md","sharepoint","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Inspect Microsoft SharePoint context, discover the right site or library, and prepare safe changes. Use when the user wants site, page, or file review, ownership and status extraction, or change planning before editing content, navigation, or information architecture."
"sharepoint:sharepoint-powerpoint","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\sharepoint\0.1.3\skills\sharepoint-powerpoint\SKILL.md","sharepoint-powerpoint","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Create, edit, restyle, and review PowerPoint `.pptx` files fetched from SharePoint, with emphasis on style preservation, slide cloning, theme-aware updates, and rendered visual QA. Use when the user wants reliable slide edits that should match an existing deck's design language."
"sharepoint:sharepoint-powerpoint","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\sharepoint\015c0dff\skills\sharepoint-powerpoint\SKILL.md","sharepoint-powerpoint","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Create, edit, restyle, and review PowerPoint `.pptx` files fetched from SharePoint, with emphasis on style preservation, slide cloning, theme-aware updates, and rendered visual QA. Use when the user wants reliable slide edits that should match an existing deck's design language."
"sharepoint:sharepoint-shared-doc-maintenance","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\sharepoint\0.1.3\skills\sharepoint-shared-doc-maintenance\SKILL.md","sharepoint-shared-doc-maintenance","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Maintain shared SharePoint strategy, roadmap, planning, or status documents from changing source documents. Use when the user wants cross-document synthesis, source-of-truth propagation, or targeted updates to a maintained shared document."
"sharepoint:sharepoint-shared-doc-maintenance","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\sharepoint\015c0dff\skills\sharepoint-shared-doc-maintenance\SKILL.md","sharepoint-shared-doc-maintenance","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Maintain shared SharePoint strategy, roadmap, planning, or status documents from changing source documents. Use when the user wants cross-document synthesis, source-of-truth propagation, or targeted updates to a maintained shared document."
"sharepoint:sharepoint-site-discovery","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\sharepoint\0.1.3\skills\sharepoint-site-discovery\SKILL.md","sharepoint-site-discovery","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Resolve the right SharePoint site, library, and folder before file work. Use when the user needs to find the right site context, browse a known site, inspect document libraries, or narrow the correct folder before fetching or editing a file."
"sharepoint:sharepoint-site-discovery","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\sharepoint\015c0dff\skills\sharepoint-site-discovery\SKILL.md","sharepoint-site-discovery","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Resolve the right SharePoint site, library, and folder before file work. Use when the user needs to find the right site context, browse a known site, inspect document libraries, or narrow the correct folder before fetching or editing a file."
