"path","root","extension","size_bytes","git_state","read_state","file_kind","theme_primary","theme_secondary","sdu_agent_owner","version_wave","gate_id","target_repo","surface","status_detected","live_boundary","owner_required","rollback_required","postcheck_required","canonical_role","reconciliation_decision","next_action","notes"
"operativa/archive/legacy-root/20260622/READBACK_GATE_0.4.2_POWER_AUTOMATE_VALIDATOR_20260622.md","operativa",".md","1881","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","microsoft;sdu-runtime;security-boundary;multirepo","Anubis","0.4.x","GATE_0.4.2","universo-rey/cabina-universal-d","Dataverse","READY_FOR_REMOTE_PATCH_AUTHORIZATION","NO_LIVE_OR_NO_EXTERNAL_DECLARED","true","true","true","EVIDENCE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/READBACK_GATE_0.4.3_DATAVERSE_DEV_PRECHECK_20260622.md","operativa",".md","1923","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","sdu-runtime;security-boundary;multirepo","Anubis","0.4.x","GATE_0.4.3","universo-rey/cabina-universal-d","Dataverse","READY_FOR_REMOTE_PATCH_AUTHORIZATION","GATED_EXTERNAL_CONTEXT","true","true","true","EVIDENCE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/READBACK_GATE_0.4.4_GOVERNANCE_CI_PATHS_20260622.md","operativa",".md","1944","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","sdu-runtime;security-boundary;multirepo","Anubis","0.4.x","GATE_0.4.4","universo-rey/cabina-universal-d","Dataverse","READY_FOR_REMOTE_PATCH_AUTHORIZATION","GATED_EXTERNAL_CONTEXT","true","true","true","EVIDENCE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/READBACK_GATE_0.4.5_NO_PS_VALIDATOR_WIRING_20260622.md","operativa",".md","1854","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","sdu-runtime;security-boundary;multirepo","Anubis","0.4.x","GATE_0.4.5","universo-rey/cabina-universal-d","Dataverse","READY_FOR_REMOTE_PATCH_AUTHORIZATION","GATED_EXTERNAL_CONTEXT","true","true","true","EVIDENCE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/READBACK_GATE_0.4.6_MCP_CODEX_CHECKOUT_DEPTH_20260622.md","operativa",".md","1851","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","microsoft;sdu-runtime;codex;security-boundary;multirepo","Anubis","0.4.x","GATE_0.4.6","universo-rey/cabina-universal-d","Dataverse","READY_FOR_REMOTE_PATCH_AUTHORIZATION","GATED_EXTERNAL_CONTEXT","true","true","true","EVIDENCE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/READBACK_GATE_0.4.7_SYNTHETIC_HARNESS_FIXTURE_20260622.md","operativa",".md","1803","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","sdu-runtime;security-boundary;multirepo","Anubis","0.4.x","GATE_0.4.7","universo-rey/cabina-universal-d","Dataverse","READY_FOR_REMOTE_PATCH_AUTHORIZATION","NO_LIVE_OR_NO_EXTERNAL_DECLARED","true","true","true","EVIDENCE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/READBACK_GATE_0.4.8_CHANGE_AWARE_EVIDENCE_REGEN_20260622.md","operativa",".md","1908","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","sdu-runtime;security-boundary;multirepo","Anubis","0.4.x","GATE_0.4.8","universo-rey/cabina-universal-d","Dataverse","READY_FOR_REMOTE_REGEN_AUTHORIZATION","GATED_EXTERNAL_CONTEXT","false","true","true","EVIDENCE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/READBACK_GATE_0.4.9_SDU_CN_GATE_IDS_20260622.md","operativa",".md","1870","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","github","sdu-runtime;agents;security-boundary;multirepo","Anubis","0.4.x","GATE_0.4.9","SeshatSgin/seshat-bootstrap-sdu-cn","GitHub","READY_FOR_REMOTE_PATCH_AUTHORIZATION","GATED_EXTERNAL_CONTEXT","true","true","true","EVIDENCE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/READBACK_GATE_0.5.0_REMOTE_PATCH_EXECUTION_20260622.md","operativa",".md","1659","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","microsoft;sdu-runtime;codex;agents;security-boundary;multirepo","Anubis","0.5.x","GATE_0.5.0","universo-rey/cabina-universal-d","Dataverse","REALIZED_NO_LIVE","NO_LIVE_OR_NO_EXTERNAL_DECLARED","false","true","false","EVIDENCE_LAYER","KEEP_ACTIVE_0.5_GATE_EVIDENCE","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/READBACK_GATE_0.5.1_BRIDGE_LOOPBACK_MCP_GATING_20260622.md","operativa",".md","1512","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","sdu-runtime","codex;agents;security-boundary;multirepo","Anubis","0.5.x","GATE_0.5.1","universo-rey/cabina-universal-d","Local","REALIZED_NO_LIVE","NO_LIVE_OR_NO_EXTERNAL_DECLARED","false","true","false","EVIDENCE_LAYER","KEEP_ACTIVE_0.5_GATE_EVIDENCE","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/READBACK_GATE_ID_CROSSWALK_20260622.md","operativa",".md","726","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","sdu-runtime;security-boundary","Anubis","0.2.x","","","Dataverse","HOLD","LOCAL_OR_UNSPECIFIED","true","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/READBACK_GITHUB_ISSUE_PREP_GATE_FIX_20260622.md","operativa",".md","763","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","github","dataverse;sdu-runtime;agents;security-boundary;multirepo","Anubis","0.2.x","","SeshatSgin/seshat-bootstrap-sdu-cn","GitHub","BLOCKED","LOCAL_OR_UNSPECIFIED","true","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260621/READBACK_LOCAL_AGENT_CHAIN_RESOLVER_20260621.md","operativa",".md","1466","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","github","dataverse;microsoft;sdu-runtime;codex;agents;inventory","Anubis","0.2.x","","","GitHub","PASS","LOCAL_OR_UNSPECIFIED","true","true","true","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/READBACK_MAX_ADVANCE_AFTER_0.3.0_20260622.md","operativa",".md","1707","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","github","dataverse;microsoft;sdu-runtime;codex;security-boundary","Anubis","0.3.x","0.3.0","universo-rey/projec-cdx","GitHub","READY_FOR_OWNER","NO_LIVE_OR_NO_EXTERNAL_DECLARED","true","false","false","EVIDENCE_LAYER","KEEP_CLOSED_EXTERNAL_GATE_HISTORY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260617/READBACK_MAXIMO_ESTADO_REAL_SUPERFICIES_20260617.md","operativa",".md","5070","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","github","dataverse;microsoft;sdu-runtime;codex;agents;security-boundary;inventory","Anubis","0.1.x","","","GitHub","PASS","LOCAL_OR_UNSPECIFIED","true","true","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260617/READBACK_MICROSOFT_SGIN_HITOS_DOCUMENTAL_20260617.md","operativa",".md","3252","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","microsoft;sdu-runtime;security-boundary","Anubis","0.1.x","","","Dataverse","","LOCAL_OR_UNSPECIFIED","false","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260616/READBACK_MICROSOFT_UNIVERSO_LIVE_20260616.md","operativa",".md","7011","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","github","dataverse;microsoft;sdu-runtime;agents;inventory","Anubis","0.1.x","","","GitHub","","LOCAL_OR_UNSPECIFIED","true","true","true","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260621/READBACK_MULTIREPO_ALIGNMENT_16_20260621.md","operativa",".md","1260","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","github","microsoft;sdu-runtime;codex;agents;multirepo;inventory","Anubis","0.2.x","","universo-rey/projec-cdx","GitHub","","LOCAL_OR_UNSPECIFIED","true","true","true","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260617/READBACK_NORMALIZACION_PENDIENTES_POST_PAQUETES_ROUTER_CLOUD_20260617.md","operativa",".md","2124","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","microsoft;sdu-runtime;codex;agents;security-boundary;inventory","Anubis","0.1.x","","","Dataverse","","LOCAL_OR_UNSPECIFIED","false","true","true","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260617/READBACK_ORDEN_AGENTES_SDU_20260617.md","operativa",".md","2435","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","microsoft;sdu-runtime;codex;workbook;agents;security-boundary;inventory","Anubis","0.1.x","","","Dataverse","PASS","LOCAL_OR_UNSPECIFIED","false","true","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/READBACK_OVERLAY_RESOLUTION_20260622.md","operativa",".md","5409","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","microsoft;sdu-runtime;codex;agents;security-boundary;multirepo;inventory","Anubis","0.2.x","","","Dataverse","PASS","NO_LIVE_OR_NO_EXTERNAL_DECLARED","true","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260617/READBACK_PAQUETES_ROUTER_AGENTS_CODEX_CLOUD_20260617.md","operativa",".md","5079","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","github","dataverse;microsoft;sdu-runtime;codex;agents;security-boundary;multirepo;inventory","Anubis","0.1.x","","universo-rey/microsoft-agents-governed-lab","GitHub","PASS","LOCAL_OR_UNSPECIFIED","true","true","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/READBACK_POWER_AUTOMATE_VALIDATOR_GATE_20260622.md","operativa",".md","719","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","microsoft","Thot","0.2.x","","","Dataverse","HOLD","LOCAL_OR_UNSPECIFIED","true","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/READBACK_PR130_CONSTITUTION_SYNC_PACKET_20260622.md","operativa",".md","827","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","codex;agents;security-boundary;multirepo","Anubis","0.2.x","","","Dataverse","BLOCKED","LOCAL_OR_UNSPECIFIED","false","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/READBACK_PROJEC_CDX_CI_DEPENDABOT_HYGIENE_20260622.md","operativa",".md","688","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","github","dataverse;microsoft;security-boundary","Anubis","0.2.x","","","GitHub","PASS","LOCAL_OR_UNSPECIFIED","false","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260616/READBACK_PROMOCION_CORTE_PROPOSITO_SHAREPOINT_20260616.md","operativa",".md","1715","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","microsoft;sdu-runtime;codex;agents;security-boundary","Anubis","0.1.x","","","Dataverse","","LOCAL_OR_UNSPECIFIED","true","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260616/READBACK_PROMOCION_HUELLA_ATOMICA_TENANT_DATAVERSE_20260616.md","operativa",".md","1996","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","sdu-runtime;agents;security-boundary;inventory","Anubis","0.1.x","","","Dataverse","","LOCAL_OR_UNSPECIFIED","true","true","true","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260616/READBACK_PROMOCION_SESHAT_HOME_SHAREPOINT_20260616.md","operativa",".md","2683","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","microsoft;sdu-runtime;agents","Anubis","0.1.x","","","Dataverse","","LOCAL_OR_UNSPECIFIED","true","true","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260617/READBACK_PUBLICACION_INDICE_CORTE_AGENTES_SHAREPOINT_20260617.md","operativa",".md","1866","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","github","dataverse;microsoft;agents","Anubis","0.1.x","","","GitHub","PASS","LOCAL_OR_UNSPECIFIED","false","false","true","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260618/READBACK_RECONCILIACION_DIA_ANTERIOR_20260618.md","operativa",".md","1544","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","codex;workbook","Thot","0.1.x","","","Dataverse","","LOCAL_OR_UNSPECIFIED","false","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260617/READBACK_REHIDRATACION_DATAVERSE_DESDE_PAQUETES_20260617.md","operativa",".md","3420","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","microsoft;sdu-runtime;codex;agents;security-boundary;inventory","Anubis","0.1.x","","","Dataverse","","LOCAL_OR_UNSPECIFIED","true","true","true","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260617/READBACK_REVISION_CORTE_PLAN_MAESTRO_ATOMICO_20260617.md","operativa",".md","3686","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","github","dataverse;microsoft;codex;agents;security-boundary;inventory","Anubis","0.1.x","","","GitHub","BLOCKED","LOCAL_OR_UNSPECIFIED","true","false","true","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260617/READBACK_ROOT_REPOS_AGENTS_CODEX_REVIEW_20260617.md","operativa",".md","2699","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","github","microsoft;codex;agents;security-boundary;inventory","Anubis","0.1.x","","universo-rey/codex-root.git","GitHub","","LOCAL_OR_UNSPECIFIED","true","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260617/READBACK_RUNTIME_README_BATCH_20260617.md","operativa",".md","2921","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","github","dataverse;microsoft;codex;agents;security-boundary","Anubis","0.1.x","","SeshatSgin/tcu-agentic-runtime-control","GitHub","PASS","NO_LIVE_OR_NO_EXTERNAL_DECLARED","true","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/READBACK_SDU_AUTO_REMEDIATION_20260622.md","operativa",".md","684","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","microsoft;sdu-runtime;security-boundary","Anubis","0.2.x","","","Dataverse","","NO_LIVE_OR_NO_EXTERNAL_DECLARED","false","true","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/READBACK_SDU_CONTINUOUS_LOOP_20260622.md","operativa",".md","3187","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","github","dataverse;microsoft;sdu-runtime;codex;agents;security-boundary;multirepo;inventory","Anubis","0.2.x","","","GitHub","PASS","LOCAL_OR_UNSPECIFIED","true","true","true","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/READBACK_SDU_MAX_BASELINE_LIVE_20260622.md","operativa",".md","5339","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","github","dataverse;microsoft;sdu-runtime;codex;agents;security-boundary;multirepo","Anubis","0.2.x","","","GitHub","HOLD","NO_LIVE_OR_NO_EXTERNAL_DECLARED","true","true","true","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/READBACK_SDU_SENTINEL_LAYER_20260622.md","operativa",".md","1291","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","github","dataverse;microsoft;sdu-runtime;codex;security-boundary;inventory","Anubis","0.2.x","","","GitHub","BLOCKED","NO_LIVE_OR_NO_EXTERNAL_DECLARED","false","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/READBACK_SECRET_SAFE_EXCEPTION_CODE_HARDENING_V1_20260622.md","operativa",".md","838","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","github","codex;workbook;security-boundary;inventory","Anubis","0.2.x","","","GitHub","CLOSED_LOCAL","LOCAL_OR_UNSPECIFIED","false","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/READBACK_SECRET_SAFE_EXCEPTION_REPORTING_20260622.md","operativa",".md","734","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","sdu-runtime","security-boundary","Anubis","0.2.x","","","Local","","LOCAL_OR_UNSPECIFIED","false","false","true","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260617/READBACK_SESHAT_SGIN_AMBIGUOUS_CONTENT_20260617.md","operativa",".md","3633","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","github","dataverse;microsoft;sdu-runtime;agents;security-boundary;multirepo;inventory","Anubis","0.1.x","","","GitHub","PASS","NO_LIVE_OR_NO_EXTERNAL_DECLARED","true","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260616/READBACK_SGIN_COMPONENT_CANDIDATE_COUNT_20260616.md","operativa",".md","2327","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","microsoft;sdu-runtime;security-boundary;inventory","Anubis","0.1.x","","","Dataverse","","LOCAL_OR_UNSPECIFIED","false","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260616/READBACK_SGIN_DATAVERSE_POWER_PLATFORM_CROSSWALK_20260616.md","operativa",".md","3325","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","microsoft;sdu-runtime;security-boundary;inventory","Anubis","0.1.x","","","Dataverse","","LOCAL_OR_UNSPECIFIED","false","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260616/READBACK_SGIN_OBSERVED_READ_ONLY_20260616.md","operativa",".md","2711","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","microsoft;sdu-runtime;security-boundary;inventory","Anubis","0.1.x","","","Dataverse","","LOCAL_OR_UNSPECIFIED","false","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260616/READBACK_SGIN_OWN_GOVERNANCE_LINK_20260616.md","operativa",".md","1888","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","microsoft;sdu-runtime;security-boundary;inventory","Anubis","0.1.x","","","Dataverse","","LOCAL_OR_UNSPECIFIED","false","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260616/READBACK_SPGOVERNANCE_COMPONENT_DISAMBIGUATION_20260616.md","operativa",".md","1880","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","microsoft;sdu-runtime;security-boundary;inventory","Anubis","0.1.x","","","Dataverse","","LOCAL_OR_UNSPECIFIED","false","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260617/READBACK_THREAD_ARCHITECTURE_5_PLUS_1_20260617.md","operativa",".md","1785","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","microsoft;sdu-runtime;codex;agents;security-boundary;inventory","Anubis","0.1.x","","","Dataverse","PASS","NO_LIVE_OR_NO_EXTERNAL_DECLARED","true","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260617/READBACK_THREAD_FAN_IN_FINAL_5_PLUS_1_20260617.md","operativa",".md","2284","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","microsoft;sdu-runtime;codex;agents;security-boundary;inventory","Anubis","0.1.x","","","Dataverse","PASS","NO_LIVE_OR_NO_EXTERNAL_DECLARED","false","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260617/READBACK_THREAD_FAN_IN_SNAPSHOT_5_PLUS_1_20260617.md","operativa",".md","1727","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","microsoft;sdu-runtime;codex;agents;security-boundary;inventory","Anubis","0.1.x","","","Dataverse","PASS","LOCAL_OR_UNSPECIFIED","true","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260617/READBACK_THREAD_LIVE_DISPATCH_5_PLUS_1_20260617.md","operativa",".md","2648","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","microsoft;sdu-runtime;codex;agents;security-boundary;multirepo;inventory","Anubis","0.1.x","","","Dataverse","","NO_LIVE_OR_NO_EXTERNAL_DECLARED","true","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/READBACK_VERSION_v0.1.0_20260622.md","operativa",".md","1817","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","github","dataverse;microsoft;sdu-runtime;codex;agents;security-boundary;multirepo","Anubis","0.2.x","0.1.0","","GitHub","BLOCKED","NO_LIVE_OR_NO_EXTERNAL_DECLARED","false","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/READBACK_VERSION_v0.1.1_20260622.md","operativa",".md","1934","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","github","dataverse;microsoft;sdu-runtime;codex;security-boundary","Anubis","0.2.x","0.1.1","","GitHub","PASS","NO_LIVE_OR_NO_EXTERNAL_DECLARED","false","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/READBACK_VERSION_v0.3.0_20260622.md","operativa",".md","499","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","github","dataverse;microsoft;sdu-runtime;codex;security-boundary","Anubis","0.3.x","0.3.0","universo-rey/projec-cdx","GitHub","FINALIZED","GATED_EXTERNAL_CONTEXT","false","false","false","EVIDENCE_LAYER","KEEP_CLOSED_EXTERNAL_GATE_HISTORY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260618/READBACK_VERSIONADO_CARPETAS_USADAS_20260618.md","operativa",".md","1117","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","dataverse","codex;workbook;inventory","Thot","0.1.x","","","Dataverse","","LOCAL_OR_UNSPECIFIED","false","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260617/READBACK_W1_REPOS_DIRTY_TRIAGE_20260617.md","operativa",".md","3318","TRACKED_CLEAN","CONTENT_SCANNED","READBACK","github","dataverse;microsoft;sdu-runtime;codex;agents;security-boundary;multirepo;inventory","Anubis","0.1.x","","","GitHub","PASS","LOCAL_OR_UNSPECIFIED","true","false","true","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
