"captured_at_local","name","workflowid","category","statecode","statuscode","type","created_on","modified_on","classification","source"
"2026-06-16T17:57:17-03:00","DuplicateDetectionTriggerAction","09d5eedc-9841-460e-898a-89886b1ecaf2","3","1","2","1","28/11/2025 13:05:20","28/11/2025 13:05:52","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Restablecer proveedor de Omnicanal","cc086c4f-8c7b-4425-8187-89e0c60e8ae6","3","1","2","1","28/11/2025 10:47:52","28/11/2025 10:56:49","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Unified routing provisioning or deprovisioning status check","1949644f-423d-479a-ae98-8afe67c0dd09","3","1","2","1","28/11/2025 05:10:52","28/11/2025 05:11:01","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Optar por no recibir RGPD de contacto de Sales Insights","dac93353-7157-487a-a6c4-8b7849b4c7c0","3","1","2","1","28/11/2025 08:33:58","28/11/2025 08:34:53","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Recuperar configuración de análisis de actividad de Sales Insights","73e69792-c617-4e05-a5eb-8bb4fa454526","3","1","2","1","28/11/2025 08:52:38","28/11/2025 08:53:21","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","IoT - Debounce IoT Alerts","8a54100c-6ea9-4f44-a850-8bd17cf3c7f3","3","1","2","1","28/11/2025 05:55:04","28/11/2025 05:55:57","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Restablecer marca de seguridad","79fcb86b-954b-4bd4-8c14-8d5fbb78b84e","0","1","2","1","28/11/2025 04:12:30","28/11/2025 04:12:49","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Comprobar si la validación de datos está habilitada","655f387c-b18d-4127-b30f-8d9467282255","3","1","2","1","28/11/2025 08:22:28","28/11/2025 08:23:03","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","La puntuación predictiva de Sales Insights captura todos los modelos de predicción","9da19ac0-ea86-4d26-845f-8df9927449ab","3","1","2","1","28/11/2025 08:57:28","28/11/2025 08:58:02","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Análisis: obtener token de informe","f0c220f5-e2d8-485b-917d-8e07ab0e9c58","3","1","2","1","28/11/2025 13:13:32","28/11/2025 13:14:25","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","CheckIfProcessesOwnedByDisabledUsers","198b4771-abd7-4541-81fb-8eabd5878411","3","1","2","1","28/11/2025 03:49:28","26/2/2026 03:44:02","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Obtener estado de licencia de SI de Sales Insights","1163b3a2-1e48-449a-863f-8ec5aa487d43","3","1","2","1","28/11/2025 08:34:01","28/11/2025 08:34:54","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","GetFileAttributesFromConfiguration","c1009c64-bae7-4946-9efc-8ee6511139cb","3","1","2","1","28/11/2025 11:59:35","28/11/2025 12:00:10","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","WhatsAppChannelConfigurationShouldHaveWorkStreamRule","037c28c2-f088-421f-ba2e-8eefd3b6a1c7","3","1","2","1","15/6/2026 07:27:25","15/6/2026 07:34:45","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Establecer estado de característica de Sales Insights","05ccb699-fcc1-4d85-b177-8f02d4e1d626","3","1","2","1","28/11/2025 08:34:03","28/11/2025 08:34:56","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","CheckIfEmailResponseTemplateEntityTypeMatch","0658c081-cc31-4d47-b999-8f13c8a70095","3","1","2","1","28/11/2025 06:02:06","28/11/2025 06:02:10","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","ActivityPropagation","e0552b5c-11d8-4ad2-84e0-8ffdcd787e32","0","1","2","1","28/11/2025 04:55:56","28/11/2025 05:02:34","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","PredefinedPlaceholderAddCount","8c05d760-fa2a-4fe8-bdb7-90b1b3273494","3","1","2","1","28/11/2025 12:30:58","28/11/2025 12:31:24","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Habilitar Dataverse Copilot","d37c2bfb-fd0a-4ac0-ae06-90cf2bba7950","3","1","2","1","28/11/2025 14:28:05","28/11/2025 14:30:08","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","IoT: obtener todos los dispositivos de IoT para el registro de entidad","14c5f473-539b-4d02-8f44-90ff5f8c5657","3","1","2","1","28/11/2025 05:55:06","28/11/2025 05:55:58","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","CheckForDeletedSDKMessageProcessingSteps","3ded7c83-01f5-49ea-8a97-911b976eb509","3","1","2","1","28/11/2025 03:49:27","26/2/2026 03:44:03","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Habilitar la validación de datos","2a116d5d-4f61-429a-8f98-91d641337622","3","1","2","1","28/11/2025 08:22:28","28/11/2025 08:23:03","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Predict","3a499336-d2a4-46a2-b4b3-92542aac40d3","3","1","2","1","27/11/2025 22:48:43","27/11/2025 22:49:18","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","MigrateArcProactive","a7d31501-816b-455c-bbff-926dbb5413d0","3","1","2","1","28/11/2025 05:45:26","23/5/2026 08:23:44","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","ManageSLAInstances","dbd9a27c-e3f0-421a-8a4b-92b0abd0749c","3","1","2","1","27/11/2025 23:53:56","27/11/2025 23:54:08","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Acción de reparación del mapa del sitio","b8c05580-0548-48d8-9761-92c679cab6a8","3","1","2","1","28/11/2025 03:49:31","26/2/2026 03:44:06","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","LeaveGroup","ce1bbe34-6fd5-41bc-af45-92f1aabbf111","3","1","2","1","27/11/2025 22:28:31","27/11/2025 22:29:31","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","La puntuación predictiva de Sales Insights gestiona el estado de entrenamiento","999d4b6b-cb86-45cc-8f85-9363e2214273","3","1","2","1","28/11/2025 08:57:28","28/11/2025 08:58:02","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Sales Insights Obtener propietarios de secuencias","447ea1df-c081-4e27-96ce-938e2a4deaaf","3","1","2","1","28/11/2025 12:45:24","28/11/2025 12:48:17","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","OcBotsShouldNotHavePotentiallyLowCapacityRule","b5e22bc2-5371-4350-aea3-94462ea793fd","3","1","2","1","28/11/2025 10:47:49","28/11/2025 10:56:43","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","IoT: extraer datos de resumen de visualización del dispositivo","1236398c-94d7-4075-b031-95b55ed6df15","3","1","2","1","28/11/2025 05:55:06","28/11/2025 05:55:58","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Obtener estado del paquete SI de Sales Insights","012df631-2af9-40c7-9f88-95dd1e7cd6d8","3","1","2","1","28/11/2025 08:34:01","28/11/2025 08:34:55","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Set Teams Document Status","4e608378-66a9-4c45-8b65-962c74d8155f","3","1","2","1","28/11/2025 08:10:06","28/11/2025 08:11:38","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Set SharePoint Document Status","5e608378-66a9-4c45-8b65-962c74d8155f","3","1","2","1","28/11/2025 08:10:05","28/11/2025 08:11:38","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","IoT: obtener eventos de dispositivo","d62e9997-217b-4a9e-b3b1-965ce8231b1e","3","1","2","1","28/11/2025 05:55:05","28/11/2025 05:55:57","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","IsBotUserConfigured","8e2748cf-c9ef-4b2c-a7ab-9855dbaeebdc","3","1","2","1","28/11/2025 13:20:47","28/11/2025 13:20:57","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","CCS: extraer agregación de casos de dispositivo","470e55e7-7aa7-4c1b-9f16-98e828ed5eb8","3","1","2","1","28/11/2025 05:59:50","28/11/2025 06:00:17","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","CheckIfAppProfileHasGenericTemplates","5d3d15db-3c78-4511-a58f-9bdb5640efe0","3","1","2","1","28/11/2025 09:40:17","28/11/2025 09:40:52","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Sales Insights obtiene detalles de los vendedores que aceleraron las ventas","4f270973-1caf-4c70-a5a8-9c141fc7cb18","3","1","2","1","28/11/2025 12:54:50","28/11/2025 12:55:22","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","IoT: obtener etiquetas de metadatos","6b0e6df7-3bec-4bd9-b4c4-9cd7f7af0859","3","1","2","1","28/11/2025 05:55:06","28/11/2025 05:55:58","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","CheckIfAutoRouteToOwnerQueueEnabled","a315bbc4-b055-4572-89ac-9d20d68ffb29","3","1","2","1","28/11/2025 06:02:05","28/11/2025 06:02:09","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Sales Insights DismissSuggestedActivity","3d3c2cfd-5129-4edd-b04c-9d3eab5e385b","3","1","2","1","28/11/2025 08:44:26","28/11/2025 08:45:00","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","PublishAIConfiguration","a9af1eea-d842-4a53-8e4f-9d957f3d62cb","3","1","2","1","27/11/2025 22:48:43","27/11/2025 22:49:18","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Trabajo docker de estadísticas de secuencia de desencadenador","1e055f89-f042-499e-a02e-9dae472cf727","3","1","2","1","28/11/2025 12:45:25","28/11/2025 12:48:18","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","IsPaiEnabled","36f4eda8-a1e3-4fdd-a86e-9dc148ace423","3","1","2","1","27/11/2025 22:48:43","27/11/2025 22:49:17","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","MoveRoutingRuleItemAt","adef98af-b7c2-470f-baf5-9ddfe0f68d1e","3","1","2","1","28/11/2025 05:47:21","28/11/2025 05:47:34","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","QuickTest","7e824762-51f1-4fec-92b2-9e3b6aa94cbe","3","1","2","1","27/11/2025 22:48:43","27/11/2025 22:49:18","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Analizar","84f2b4f8-5dfd-4f39-b004-9f3e1f8d819c","3","1","2","1","28/11/2025 03:43:59","28/11/2025 03:45:42","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Validar y asignar divisa de BCR","1b965c70-3be1-42e8-befc-9f4e3bdbdf9b","3","1","2","1","28/11/2025 06:35:13","28/11/2025 06:44:30","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","FacebookPageConfigurationShouldHaveWorkStreamRule","e4dbe8f1-730e-4187-b045-9f7cc5741994","3","1","2","1","29/5/2026 06:28:43","29/5/2026 06:33:03","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","MarketingListMetadataUpdate","bc809845-2b2e-4288-a297-9f8463c631de","3","1","2","1","28/11/2025 04:52:33","28/11/2025 04:52:33","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","IoT: nueva alerta principal","53a05228-eb8b-4814-a063-a05ab61adf60","3","1","2","1","28/11/2025 05:55:08","28/11/2025 05:56:02","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","ForecastRecalculateAll","ef645c7b-b116-4e4e-8668-a08fa7e5b3ea","3","1","2","1","28/11/2025 08:26:42","28/11/2025 08:27:45","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","SaveCalendar","a585a8db-5661-4724-b150-a10a5af59401","3","1","2","1","28/11/2025 03:31:38","28/11/2025 03:31:40","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Obtener o crear actividad vinculada de Sales Insights","e6c4c7ba-000f-4ea1-b9da-a13d92a602fe","3","1","2","1","28/11/2025 12:45:23","28/11/2025 12:48:17","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","SchedulePrediction","578ef1ce-b5e9-4df0-a408-a1b1252e3f33","3","1","2","1","27/11/2025 22:48:44","27/11/2025 22:49:18","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","CustomChannelConfigurationShouldHaveWorkStreamRule","e227f001-9212-46af-b7bc-a26979fd6a0c","3","1","2","1","15/6/2026 07:27:14","15/6/2026 07:34:41","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","PersonalizationGetEntityAttributes","734f9909-f63d-4958-bec7-a2cb0c81281a","3","1","2","1","28/11/2025 12:30:55","28/11/2025 12:31:23","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Compartir","47d11d0e-2360-406d-97db-a3c3fa28c38f","3","1","2","1","28/11/2025 03:44:00","28/11/2025 03:45:43","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Respuesta del representante al proceso CSCaseClosure","8614adaa-9669-41ad-b985-a3f2257fc736","3","1","2","1","13/1/2026 07:30:52","27/3/2026 05:43:53","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","DuplicateDetectionClientTriggerAction","c7a44621-b2a7-49d4-871c-a3f5fdb6820f","3","1","2","1","28/11/2025 13:05:20","28/11/2025 13:05:52","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Eliminar predicción de Puntuación de oportunidades de Sales Insights","1a62aa2d-660b-4c2a-9666-a49e4c60ad92","3","1","2","1","28/11/2025 08:59:23","28/11/2025 08:59:42","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","OcSdkShouldBeActiveRule","98b1b369-b398-414f-b3a0-a4a8f13a0005","3","1","2","1","28/11/2025 10:47:51","28/11/2025 10:56:49","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Enviar restablecimiento de contraseña al contacto","64d6844a-4133-43d8-90c4-a5b4e56c11d6","3","1","2","1","28/11/2025 04:12:31","28/11/2025 04:12:50","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","TwitterHandleConfigurationShouldHaveWorkStreamRule","69051cea-b753-4eca-8cc9-a61122cd260e","3","1","2","1","15/6/2026 07:27:19","15/6/2026 07:34:43","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Proceso de venta de cliente potencial a oportunidad","919e14d1-6489-4852-abd0-a63a6ecaac5d","4","1","2","1","28/11/2025 06:13:35","28/11/2025 06:35:08","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Enable SharePoint","919e14d1-6489-4852-abd0-a63a6ecaac5e","3","1","2","1","28/11/2025 08:10:04","28/11/2025 08:11:37","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Is SharePoint Enabled","a19e14d1-6489-4852-abd0-a63a6ecaac5e","3","1","2","1","28/11/2025 08:10:05","28/11/2025 08:11:37","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Provision SharePoint Document Libraries","b19e14d1-6489-4852-abd0-a63a6ecaac5e","3","1","2","1","28/11/2025 08:10:05","28/11/2025 08:11:37","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Acción Publicar configuración de ejecución de IA","60f23205-0734-4573-a84c-a658098153c7","3","1","2","1","28/11/2025 11:18:19","28/11/2025 11:19:05","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Secuencia de conexión de Sales Insights","a9666cda-af4b-40a5-8f7f-a6bee1eec0df","3","1","2","1","28/11/2025 12:45:21","28/11/2025 12:48:16","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Acción Crear configuración de ejecución de IA","4c2c1511-65b5-4f53-846e-a723cfe00110","3","1","2","1","28/11/2025 11:18:19","28/11/2025 11:19:04","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Operación de predicción por modelo de esfuerzo","5d2c1511-65b5-4f53-846e-a723cfe00110","3","1","2","1","28/11/2025 11:21:10","28/11/2025 11:21:55","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Obtener sugerencias de artículos de conocimientos","7f58231a-bb06-4d70-80cd-a72c9aeccce7","3","1","2","1","28/11/2025 00:02:14","28/11/2025 00:02:33","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Generar firma de acceso compartido","e054db8c-7e10-4d49-93b2-a78fa5e75f85","3","1","2","1","28/11/2025 04:12:30","28/11/2025 04:12:48","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","msdyn_getAppConfigByContext (en desuso)","775fcfbb-2f22-4cd4-a3c8-a7fada7310c5","3","1","2","1","28/11/2025 07:27:23","28/11/2025 07:28:52","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","ForecastRecalculateAsync","4a5167a9-5779-4800-9dff-a89f347069e1","3","1","2","1","28/11/2025 08:26:43","28/11/2025 08:27:45","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Sales Insights GetUserConsentStatus","691ffe76-5385-4370-805a-a9a2c8bb282e","3","1","2","1","28/11/2025 08:44:24","28/11/2025 08:44:59","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Proceso de teléfono a caso","0ffbcde4-61c1-4355-aa89-aa1d7b2b8792","4","1","2","1","28/11/2025 05:16:24","28/11/2025 05:32:08","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Obtener todos los modelos de predicción de clientes potenciales de Sales Insights","374a36cd-51fb-43ab-b778-aab22bcb0b06","3","1","2","1","28/11/2025 09:00:59","28/11/2025 09:01:20","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Sales Insights get Feature configuration","7d0b8073-7af3-4ea9-b7b2-ab87e7af30c5","3","1","2","1","28/11/2025 08:34:01","28/11/2025 08:34:54","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Obtener estado del modelo de predicción de Puntuación de clientes potenciales de Sales Insights","e99b8e6b-ae48-4244-a779-aba3979979bb","3","1","2","1","28/11/2025 09:01:00","28/11/2025 09:01:20","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Seguimiento con oportunidad","138acd55-4a5b-4fe8-9af7-abbe5b94745a","4","1","2","1","28/11/2025 06:13:35","28/11/2025 06:35:09","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Script de actualización para reponer los datos de sesión","198483fa-19c1-4e9d-92d0-abcddbd412d7","3","1","2","1","28/11/2025 10:47:47","28/11/2025 10:56:38","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","ActivateSdkMessageProcessingSteps","89e50533-4ba4-4f0c-8f75-ac96a76da478","3","1","2","1","28/11/2025 03:49:26","26/2/2026 03:44:07","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","ExecutePrimaryCreatePostActions","c6ab46a2-bf7f-4417-a67d-acddccc9cd53","3","1","2","1","28/11/2025 05:09:04","28/11/2025 05:09:05","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","IoTHub - Consultar lecturas de dispositivo desde Time Series Insights","a264668a-1296-4c5f-9f26-ad49a32df93e","3","1","2","1","28/11/2025 05:57:20","28/11/2025 05:57:26","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","GetContactsFromTimeline","ff52795f-3dba-42ef-9140-ad5148bb68dd","3","1","2","1","28/11/2025 08:18:11","28/11/2025 08:18:55","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","GetPublicConfigurationCustomAction","874e9b25-fded-4547-b13c-ad93e966a780","3","1","2","1","28/11/2025 12:02:26","28/11/2025 12:03:22","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Proceso de traducción","bd57803e-0408-44d6-b21d-ae7158ec6555","4","1","2","1","27/11/2025 20:03:13","28/11/2025 04:42:18","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Opportunity Forecast Category Mapping Process","1bbe3ecf-f3d4-4125-86d4-ae8a528c5fef","0","1","2","1","28/11/2025 08:26:43","28/11/2025 08:27:45","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","ConversationConductorEnabler","12835967-3a04-4b36-9e9d-aed2ed3f2728","3","1","2","1","28/11/2025 13:22:15","28/11/2025 13:23:13","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Acción Insertar registro de entrenamiento","a113cf11-42b3-4f86-9d68-af6099294b83","3","1","2","1","28/11/2025 11:18:20","28/11/2025 11:19:05","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","AnalyzeSentiment","af691a15-f163-4cf8-ad68-afd11338a212","3","1","2","1","27/11/2025 22:48:41","27/11/2025 22:49:16","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","SLATimeCalculation","0c06cd96-79df-4bc1-9dab-b0372d9f8dab","3","1","2","1","27/11/2025 23:53:57","27/11/2025 23:54:08","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Obtener modificadores de búsqueda de conocimientos","0196ba98-475d-4d77-a43d-b04c684d7206","3","1","2","1","28/11/2025 00:02:13","28/11/2025 00:02:33","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Proceso de venta","3e8ebee6-a2bc-4451-9c5f-b146b085413a","4","1","2","1","28/11/2025 06:13:35","28/11/2025 06:35:10","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Recuperar registro de elemento de KPI de Sales Insights","493a829e-d92b-4d27-8d90-b1639a58aff2","3","1","2","1","28/11/2025 08:52:38","28/11/2025 08:53:21","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","DetectLanguage","ec2a806c-c0d6-4bac-8b04-b1ddeebd2237","3","1","2","1","27/11/2025 22:48:42","27/11/2025 22:49:17","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","GetHierarchyData","bb746db1-498b-474d-84c8-b2558129bcef","3","1","2","1","28/11/2025 05:50:15","28/11/2025 05:51:01","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Métrica de uso diario de secuencias de actualización de Sales Insights","98d5006a-450d-4bce-ad7e-b267e5eff47c","3","1","2","1","28/11/2025 12:45:25","13/6/2026 04:29:12","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","ApplyRoutingRuleEntityRecord","9deda06c-d5b6-421e-be97-b2e9e466138c","3","1","2","1","28/11/2025 10:21:24","28/11/2025 10:22:31","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","ForecastInstanceActions","0b064e2b-0806-4ac9-80ad-b32659b0982e","3","1","2","1","28/11/2025 08:26:42","28/11/2025 08:27:44","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","GetDuplicatesAction","3f77a42c-86de-455f-a297-b35c6a8dd429","3","1","2","1","28/11/2025 13:05:20","28/11/2025 13:05:53","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Enrutar registros de entidad a Omnicanal","cea0657b-c46a-4487-a614-b3ab051f9b43","3","1","2","1","28/11/2025 10:47:47","28/11/2025 10:56:38","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","rankingactivity","7f824d56-90c9-4495-a198-b3c845d0d129","0","1","2","1","28/11/2025 08:40:54","28/11/2025 08:42:50","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Sales Insights asigna un propietario a registros sin asignar","267661d6-1a7f-433c-b913-b5a289960613","3","1","2","1","28/11/2025 12:54:50","28/11/2025 12:55:21","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","GetContactsForOptyConnectedSalesTeamMember","45f97c35-4075-44d2-95e6-b611627d1e45","3","1","2","1","28/11/2025 08:28:59","28/11/2025 08:29:14","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Regla de ingresos de oportunidad","8b12a2c7-088c-49aa-93b3-b618e2b26ea4","2","1","2","1","28/11/2025 06:13:35","28/11/2025 15:58:44","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Ejecutar solicitud de datos de ejemplo SI de Sales Insights","127ed472-bb9c-4b29-bef4-b6fde047eb23","3","1","2","1","28/11/2025 08:33:57","28/11/2025 08:34:52","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Sales Insights Install SI Solution","fb99d8d0-16f2-4325-9d11-b73735188f94","3","1","2","1","28/11/2025 08:34:01","28/11/2025 08:34:55","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","UnscheduleTraining","02eb34b0-dfc4-4325-8082-b7419719cfff","3","1","2","1","27/11/2025 22:48:44","27/11/2025 22:49:19","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","StartLoadConsentV4CustomAction","49116325-f67a-4df3-95fd-b77412eac31f","3","1","2","1","28/11/2025 12:12:00","28/11/2025 12:13:44","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Obtener dirección URL base de servicio de Sales Insights","5077133e-af79-4e19-b20b-b789f4c26e87","3","1","2","1","28/11/2025 08:34:00","28/11/2025 08:34:54","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","CustomChannelSettingsShouldHaveAllRequiredFieldsRule","b01eb2ef-0a72-43c9-8b57-b78feefe2581","3","1","2","1","15/6/2026 07:27:15","15/6/2026 07:34:41","live_rows_confirmed","dataverse_webapi_workflows"
